0.12222222222222222,-0.4888888888888889,4.0
0.21555555555555556,-0.6444444444444445,0.0
0.13333333333333333,-0.5155555555555555,0.0
0.1511111111111111,-0.5777777777777777,1.0
0.15333333333333332,-0.6022222222222222,0.0
0.1711111111111111,-0.6755555555555556,5.0
0.14222222222222222,-0.5755555555555556,0.0
0.20222222222222222,-0.6355555555555555,0.0
0.22444444444444445,-0.6888888888888889,0.0
0.13777777777777778,-0.5488888888888889,1.0
0.12666666666666668,-0.4911111111111111,0.0
0.14,-0.6244444444444445,6.0
0.1288888888888889,-0.5777777777777777,3.0
0.18666666666666668,-0.6511111111111111,1.0
0.10888888888888888,-0.44666666666666666,3.0
0.19777777777777777,-0.6266666666666667,0.0
0.1511111111111111,-0.6666666666666666,2.0
0.13777777777777778,-0.5466666666666666,0.0
0.19111111111111112,-0.6111111111111112,0.0
0.13111111111111112,-0.5733333333333334,2.0
0.12222222222222222,-0.4777777777777778,3.0
0.11777777777777777,-0.5288888888888889,5.0
0.18444444444444444,-0.6244444444444445,1.0
