0.12444444444444444,-0.49333333333333335,1.0
0.12444444444444444,-0.5155555555555555,16.0
0.15555555555555556,-0.5422222222222223,0.0
0.13333333333333333,-0.5466666666666666,4.0
0.23555555555555555,-0.5866666666666667,0.0
0.17333333333333334,-0.5688888888888889,0.0
0.12,-0.48444444444444446,1.0
0.25333333333333335,-0.6,0.0
0.1688888888888889,-0.5822222222222222,7.0
0.14222222222222222,-0.5377777777777778,1.0
0.14666666666666667,-0.5333333333333333,0.0
0.2,-0.5911111111111111,2.0
0.14666666666666667,-0.5511111111111111,1.0
0.16,-0.5555555555555556,1.0
0.11555555555555555,-0.4,2.0
0.1688888888888889,-0.5733333333333334,4.0
0.13777777777777778,-0.5111111111111111,0.0
0.17777777777777778,-0.5866666666666667,3.0
0.24888888888888888,-0.5911111111111111,0.0
0.2088888888888889,-0.6,3.0
0.18222222222222223,-0.5777777777777777,0.0
0.13777777777777778,-0.52,3.0
0.13777777777777778,-0.5155555555555555,1.0
0.16444444444444445,-0.56,0.0
0.13333333333333333,-0.4577777777777778,0.0
