Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NSGAIIa,ZDT6,EP,13,0.017639118420680666
NSGAIIa,ZDT6,EP,14,0.01469546960079715
NSGAIIa,ZDT6,EP,15,0.012844267922564878
NSGAIIa,ZDT6,EP,16,0.014043519365665835
NSGAIIa,ZDT6,EP,17,0.017400223231421985
NSGAIIa,ZDT6,EP,18,0.017014150145257367
NSGAIIa,ZDT6,EP,19,0.015128667225582926
NSGAIIa,ZDT6,EP,20,0.014510924388260626
NSGAIIa,ZDT6,EP,21,0.013933336174905567
NSGAIIa,ZDT6,EP,22,0.015828417325366606
NSGAIIa,ZDT6,EP,23,0.013510710715244068
NSGAIIa,ZDT6,EP,24,0.017760053267722342
NSGAIIb,ZDT1,EP,0,0.010834863636550507
NSGAIIb,ZDT1,EP,1,0.01255916071245644
NSGAIIb,ZDT1,EP,2,0.01690750517687724
NSGAIIb,ZDT1,EP,3,0.016502660633825966
NSGAIIb,ZDT1,EP,4,0.016214348001029666
NSGAIIb,ZDT1,EP,5,0.009894127011789017
NSGAIIb,ZDT1,EP,6,0.016227804640675414
NSGAIIb,ZDT1,EP,7,0.01829599581553376
NSGAIIb,ZDT1,EP,8,0.01755906168090615
NSGAIIb,ZDT1,EP,9,0.0123131668235415
NSGAIIb,ZDT1,EP,10,0.011398911628463598
NSGAIIb,ZDT1,EP,11,0.01539572536429265
NSGAIIb,ZDT1,EP,12,0.013112271474482684
NSGAIIb,ZDT1,EP,13,0.009968730564199446
NSGAIIb,ZDT1,EP,14,0.013790278596546135
NSGAIIb,ZDT1,EP,15,0.011276851634289764
NSGAIIb,ZDT1,EP,16,0.010992246622616532
NSGAIIb,ZDT1,EP,17,0.013299309021970851
NSGAIIb,ZDT1,EP,18,0.013144080063174524
NSGAIIb,ZDT1,EP,19,0.017660878253945023
NSGAIIb,ZDT1,EP,20,0.011556037274180808
NSGAIIb,ZDT1,EP,21,0.014473389687601701
NSGAIIb,ZDT1,EP,22,0.014954712046510915
NSGAIIb,ZDT1,EP,23,0.012154522040044385
NSGAIIb,ZDT1,EP,24,0.016319068456057073
NSGAIIb,ZDT2,EP,0,0.012214809775248692
NSGAIIb,ZDT2,EP,1,0.014937669240363438
NSGAIIb,ZDT2,EP,2,0.01274783402943025
NSGAIIb,ZDT2,EP,3,0.011424497668244604
NSGAIIb,ZDT2,EP,4,0.012691700171206396
NSGAIIb,ZDT2,EP,5,0.01289073185186762
NSGAIIb,ZDT2,EP,6,0.008754496520712578
NSGAIIb,ZDT2,EP,7,0.011340070677936798
NSGAIIb,ZDT2,EP,8,0.011689704593365713
NSGAIIb,ZDT2,EP,9,0.013495917366735943
NSGAIIb,ZDT2,EP,10,0.011285872481565762
NSGAIIb,ZDT2,EP,11,0.01231844615123967
NSGAIIb,ZDT2,EP,12,0.014484121556672669
NSGAIIb,ZDT2,EP,13,0.014003524293158098
NSGAIIb,ZDT2,EP,14,0.013603941651510132
NSGAIIb,ZDT2,EP,15,0.012563037396522536
NSGAIIb,ZDT2,EP,16,0.00935157683981902
NSGAIIb,ZDT2,EP,17,0.00980625635723878
NSGAIIb,ZDT2,EP,18,0.011594008892428453
NSGAIIb,ZDT2,EP,19,0.01219892076200102
NSGAIIb,ZDT2,EP,20,0.013117027103955903
NSGAIIb,ZDT2,EP,21,0.014800568757732502
NSGAIIb,ZDT2,EP,22,0.012180485704326394
NSGAIIb,ZDT2,EP,23,0.012777611192770877
NSGAIIb,ZDT2,EP,24,0.013308101446487086
NSGAIIb,ZDT3,EP,0,0.0077547287104194895
NSGAIIb,ZDT3,EP,1,0.006724044434664678
NSGAIIb,ZDT3,EP,2,0.006898927875216027
NSGAIIb,ZDT3,EP,3,0.006915003271777381
NSGAIIb,ZDT3,EP,4,0.006738829138106663
NSGAIIb,ZDT3,EP,5,0.011522750163428519
NSGAIIb,ZDT3,EP,6,0.0067096816573916085
NSGAIIb,ZDT3,EP,7,0.0068267777579990585
NSGAIIb,ZDT3,EP,8,0.006137716297735407
NSGAIIb,ZDT3,EP,9,0.006907065353665254
NSGAIIb,ZDT3,EP,10,0.007947171822819343
NSGAIIb,ZDT3,EP,11,0.004940069149502957
NSGAIIb,ZDT3,EP,12,0.007236306074135057
NSGAIIb,ZDT3,EP,13,0.011213048152479123
NSGAIIb,ZDT3,EP,14,0.00858464581313112
NSGAIIb,ZDT3,EP,15,0.007912933103837116
NSGAIIb,ZDT3,EP,16,0.008913484265741997
NSGAIIb,ZDT3,EP,17,0.006536735266081187
NSGAIIb,ZDT3,EP,18,0.006307008199454955
NSGAIIb,ZDT3,EP,19,0.1776059088727593
NSGAIIb,ZDT3,EP,20,0.008914718019783385
NSGAIIb,ZDT3,EP,21,0.009294047453470324
NSGAIIb,ZDT3,EP,22,0.00604671083234426
NSGAIIb,ZDT3,EP,23,0.010108196869845959
NSGAIIb,ZDT3,EP,24,0.006023669858869707
NSGAIIb,ZDT4,EP,0,0.01380656006101999
NSGAIIb,ZDT4,EP,1,0.014118355906932112
NSGAIIb,ZDT4,EP,2,0.011749429737289208
NSGAIIb,ZDT4,EP,3,0.01931020826535787
NSGAIIb,ZDT4,EP,4,0.009802034091023315
NSGAIIb,ZDT4,EP,5,0.015597118038474411
NSGAIIb,ZDT4,EP,6,0.00997177099023272
NSGAIIb,ZDT4,EP,7,0.013136522778966764
NSGAIIb,ZDT4,EP,8,0.020124410682556104
NSGAIIb,ZDT4,EP,9,0.01756316047308465
NSGAIIb,ZDT4,EP,10,0.015066618895347217
NSGAIIb,ZDT4,EP,11,0.011360552654541417
NSGAIIb,ZDT4,EP,12,0.014098855306067415
NSGAIIb,ZDT4,EP,13,0.011085709634196202
NSGAIIb,ZDT4,EP,14,0.015063828037320565
NSGAIIb,ZDT4,EP,15,0.014777217618945099
NSGAIIb,ZDT4,EP,16,0.011368962117016101
NSGAIIb,ZDT4,EP,17,0.01418280066526914
NSGAIIb,ZDT4,EP,18,0.014483819303796053
NSGAIIb,ZDT4,EP,19,0.012077410670920496
NSGAIIb,ZDT4,EP,20,0.01679385284771967
NSGAIIb,ZDT4,EP,21,0.011497440573983553
NSGAIIb,ZDT4,EP,22,0.021069380306865115
NSGAIIb,ZDT4,EP,23,0.015028287914783167
NSGAIIb,ZDT4,EP,24,0.013055850323478002
NSGAIIb,ZDT6,EP,0,0.013437066568467104
NSGAIIb,ZDT6,EP,1,0.013686766925478433
NSGAIIb,ZDT6,EP,2,0.01488732305205731
NSGAIIb,ZDT6,EP,3,0.012476701076181929
NSGAIIb,ZDT6,EP,4,0.012126546529761861
NSGAIIb,ZDT6,EP,5,0.011888943702840882
NSGAIIb,ZDT6,EP,6,0.01341828305687151
NSGAIIb,ZDT6,EP,7,0.013477884763158476
NSGAIIb,ZDT6,EP,8,0.016432088332068162
NSGAIIb,ZDT6,EP,9,0.018238612389063547
NSGAIIb,ZDT6,EP,10,0.011608319217570773
NSGAIIb,ZDT6,EP,11,0.01388533022416133
NSGAIIb,ZDT6,EP,12,0.015756612556241834
NSGAIIb,ZDT6,EP,13,0.015444582612569535
NSGAIIb,ZDT6,EP,14,0.01394409487294801
NSGAIIb,ZDT6,EP,15,0.012886120674797774
NSGAIIb,ZDT6,EP,16,0.014717881977658193
NSGAIIb,ZDT6,EP,17,0.014165015051021967
NSGAIIb,ZDT6,EP,18,0.013773486631539988
NSGAIIb,ZDT6,EP,19,0.013739360115863797
NSGAIIb,ZDT6,EP,20,0.014126741158255407
NSGAIIb,ZDT6,EP,21,0.011074404234198976
NSGAIIb,ZDT6,EP,22,0.01642134856569144
NSGAIIb,ZDT6,EP,23,0.011000057852588438
NSGAIIb,ZDT6,EP,24,0.012067146627471326
NSGAIIc,ZDT1,EP,0,0.010178237854062466
NSGAIIc,ZDT1,EP,1,0.012300879370316098
NSGAIIc,ZDT1,EP,2,0.011191747001919772
NSGAIIc,ZDT1,EP,3,0.010230904045587866
NSGAIIc,ZDT1,EP,4,0.014034944654423842
NSGAIIc,ZDT1,EP,5,0.010059532768756374
NSGAIIc,ZDT1,EP,6,0.013558061371597624
NSGAIIc,ZDT1,EP,7,0.015034928008860082
NSGAIIc,ZDT1,EP,8,0.010866755591844857
NSGAIIc,ZDT1,EP,9,0.010713046167914908
NSGAIIc,ZDT1,EP,10,0.013755289046967212
NSGAIIc,ZDT1,EP,11,0.015629510564259874
NSGAIIc,ZDT1,EP,12,0.012373159907152154
NSGAIIc,ZDT1,EP,13,0.012384526146714925
NSGAIIc,ZDT1,EP,14,0.012812168458153583
NSGAIIc,ZDT1,EP,15,0.014560279894144768
NSGAIIc,ZDT1,EP,16,0.012220344821126994
NSGAIIc,ZDT1,EP,17,0.015114393207248444
NSGAIIc,ZDT1,EP,18,0.012584869535030463
NSGAIIc,ZDT1,EP,19,0.011663795999962479
NSGAIIc,ZDT1,EP,20,0.01594047044902644
NSGAIIc,ZDT1,EP,21,0.011425049374128762
NSGAIIc,ZDT1,EP,22,0.0159657188959752
NSGAIIc,ZDT1,EP,23,0.010584480152180546
NSGAIIc,ZDT1,EP,24,0.010876540301651971
NSGAIIc,ZDT2,EP,0,0.018038345866523697
NSGAIIc,ZDT2,EP,1,0.01351139301430726
NSGAIIc,ZDT2,EP,2,0.009759074668513557
NSGAIIc,ZDT2,EP,3,0.014909217985557222
NSGAIIc,ZDT2,EP,4,0.013536911164373389
NSGAIIc,ZDT2,EP,5,0.0108823129732043
NSGAIIc,ZDT2,EP,6,0.011489310943024855
NSGAIIc,ZDT2,EP,7,0.0125495026549588
NSGAIIc,ZDT2,EP,8,0.01172124850641093
NSGAIIc,ZDT2,EP,9,0.014881882567324811
NSGAIIc,ZDT2,EP,10,0.6126697891849125
NSGAIIc,ZDT2,EP,11,0.014133771376575788
NSGAIIc,ZDT2,EP,12,0.49923543937546144
NSGAIIc,ZDT2,EP,13,0.01512487832239362
NSGAIIc,ZDT2,EP,14,0.2837171314043144
NSGAIIc,ZDT2,EP,15,0.013840250029373391
NSGAIIc,ZDT2,EP,16,0.011798028155623363
NSGAIIc,ZDT2,EP,17,0.014769822062011384
NSGAIIc,ZDT2,EP,18,0.2075199261762672
NSGAIIc,ZDT2,EP,19,0.013462669054410403
NSGAIIc,ZDT2,EP,20,0.3917710216419576
NSGAIIc,ZDT2,EP,21,0.011854605032334042
NSGAIIc,ZDT2,EP,22,0.011796417667933157
NSGAIIc,ZDT2,EP,23,0.010718878879754201
NSGAIIc,ZDT2,EP,24,0.01265798810977048
NSGAIIc,ZDT3,EP,0,0.010944097389912366
NSGAIIc,ZDT3,EP,1,0.0071984903366616865
NSGAIIc,ZDT3,EP,2,0.005865847812396963
NSGAIIc,ZDT3,EP,3,0.010354710921400279
NSGAIIc,ZDT3,EP,4,0.18663349650348235
NSGAIIc,ZDT3,EP,5,0.008111384852829806
NSGAIIc,ZDT3,EP,6,0.18684976819690416
NSGAIIc,ZDT3,EP,7,0.1776460729347403
NSGAIIc,ZDT3,EP,8,0.0074239105568444375
NSGAIIc,ZDT3,EP,9,0.013076786691965325
NSGAIIc,ZDT3,EP,10,0.007483674343787161
NSGAIIc,ZDT3,EP,11,0.005946727661635509
NSGAIIc,ZDT3,EP,12,0.011155862383822157
NSGAIIc,ZDT3,EP,13,0.007948808873558533
NSGAIIc,ZDT3,EP,14,0.007650802974197485
NSGAIIc,ZDT3,EP,15,0.008686134817410762
NSGAIIc,ZDT3,EP,16,0.006611342298820266
NSGAIIc,ZDT3,EP,17,0.008879297832635524
NSGAIIc,ZDT3,EP,18,0.009933064134439618
NSGAIIc,ZDT3,EP,19,0.00677899309323754
NSGAIIc,ZDT3,EP,20,0.08923893514366563
NSGAIIc,ZDT3,EP,21,0.012796016209951397
NSGAIIc,ZDT3,EP,22,0.0073941737957590615
NSGAIIc,ZDT3,EP,23,0.008491144842737018
NSGAIIc,ZDT3,EP,24,0.009003340639059665
NSGAIIc,ZDT4,EP,0,0.31884204646062225
NSGAIIc,ZDT4,EP,1,0.31994810845899996
NSGAIIc,ZDT4,EP,2,0.30654775564350867
NSGAIIc,ZDT4,EP,3,0.1142769343373229
NSGAIIc,ZDT4,EP,4,0.29810088812660324
NSGAIIc,ZDT4,EP,5,0.20789995520314314
NSGAIIc,ZDT4,EP,6,0.25733985609367366
NSGAIIc,ZDT4,EP,7,0.15525066675367194
NSGAIIc,ZDT4,EP,8,0.11057653158118343
NSGAIIc,ZDT4,EP,9,0.19155277144364125
NSGAIIc,ZDT4,EP,10,0.20701500492481703
NSGAIIc,ZDT4,EP,11,0.30567349771809216
NSGAIIc,ZDT4,EP,12,0.5275665006611147
NSGAIIc,ZDT4,EP,13,0.28040288593717544
NSGAIIc,ZDT4,EP,14,0.31121313615047497
NSGAIIc,ZDT4,EP,15,0.2732469461437798
NSGAIIc,ZDT4,EP,16,0.11611828717998059
NSGAIIc,ZDT4,EP,17,0.23879647350006897
NSGAIIc,ZDT4,EP,18,0.37444139665595455
NSGAIIc,ZDT4,EP,19,0.012039215297544648
NSGAIIc,ZDT4,EP,20,0.13165055478286292
NSGAIIc,ZDT4,EP,21,0.3370796063869032
NSGAIIc,ZDT4,EP,22,0.3205376276836654
NSGAIIc,ZDT4,EP,23,0.12045609450989102
NSGAIIc,ZDT4,EP,24,0.36452698794989236
NSGAIIc,ZDT6,EP,0,0.015013742878236758
NSGAIIc,ZDT6,EP,1,0.015536727602427886
NSGAIIc,ZDT6,EP,2,0.014800447524404237
NSGAIIc,ZDT6,EP,3,0.01562029474682236
NSGAIIc,ZDT6,EP,4,0.011737570182200785
NSGAIIc,ZDT6,EP,5,0.013346399473912026
NSGAIIc,ZDT6,EP,6,0.014302678158066517
NSGAIIc,ZDT6,EP,7,0.01605941323827298
NSGAIIc,ZDT6,EP,8,0.015557941559756427
NSGAIIc,ZDT6,EP,9,0.013188643312996184
NSGAIIc,ZDT6,EP,10,0.013907723029904256
NSGAIIc,ZDT6,EP,11,0.0125194706225904
NSGAIIc,ZDT6,EP,12,0.011213458157444678
NSGAIIc,ZDT6,EP,13,0.00996185702763469
NSGAIIc,ZDT6,EP,14,0.014912139218799747
NSGAIIc,ZDT6,EP,15,0.011492495586897133
NSGAIIc,ZDT6,EP,16,0.011899388739350258
NSGAIIc,ZDT6,EP,17,0.015296090665947726
NSGAIIc,ZDT6,EP,18,0.012191905404520198
NSGAIIc,ZDT6,EP,19,0.01456509225348701
NSGAIIc,ZDT6,EP,20,0.01203186172818671
NSGAIIc,ZDT6,EP,21,0.015620069413766813
NSGAIIc,ZDT6,EP,22,0.01242599920693252
NSGAIIc,ZDT6,EP,23,0.015560544789192443
NSGAIIc,ZDT6,EP,24,0.012616523777220334
NSGAIId,ZDT1,EP,0,0.052333384738949815
NSGAIId,ZDT1,EP,1,0.011439967453238942
NSGAIId,ZDT1,EP,2,0.052832078801390174
NSGAIId,ZDT1,EP,3,0.011308765438182378
NSGAIId,ZDT1,EP,4,0.013914855536267645
NSGAIId,ZDT1,EP,5,0.01438778119996223
NSGAIId,ZDT1,EP,6,0.012830884558789113
NSGAIId,ZDT1,EP,7,0.011905136181312392
NSGAIId,ZDT1,EP,8,0.016552489946601967
NSGAIId,ZDT1,EP,9,0.014842776018039294
NSGAIId,ZDT1,EP,10,0.015555126665314611
NSGAIId,ZDT1,EP,11,0.06076023944403511
NSGAIId,ZDT1,EP,12,0.012906347699350784
NSGAIId,ZDT1,EP,13,0.012040861328523972
NSGAIId,ZDT1,EP,14,0.017428086075280513
NSGAIId,ZDT1,EP,15,0.012462797816310767
NSGAIId,ZDT1,EP,16,0.013776886875756567
NSGAIId,ZDT1,EP,17,0.07493030277446307
NSGAIId,ZDT1,EP,18,0.021192519881412242
NSGAIId,ZDT1,EP,19,0.01118885654553703
NSGAIId,ZDT1,EP,20,0.11531536472607239
NSGAIId,ZDT1,EP,21,0.01618150702211646
NSGAIId,ZDT1,EP,22,0.023780503732975536
NSGAIId,ZDT1,EP,23,0.015318679930913792
NSGAIId,ZDT1,EP,24,0.012750692679608544
NSGAIId,ZDT2,EP,0,0.234704448005959
NSGAIId,ZDT2,EP,1,0.06927276839224356
NSGAIId,ZDT2,EP,2,0.05751717931155653
NSGAIId,ZDT2,EP,3,0.980446825893139
NSGAIId,ZDT2,EP,4,0.9449313692937429
NSGAIId,ZDT2,EP,5,0.9734167562286745
NSGAIId,ZDT2,EP,6,0.96334823053185
NSGAIId,ZDT2,EP,7,0.9781562643370649
NSGAIId,ZDT2,EP,8,0.9336136490852354
NSGAIId,ZDT2,EP,9,0.010923098132132047
NSGAIId,ZDT2,EP,10,0.03340555802971301
NSGAIId,ZDT2,EP,11,0.08275539061225146
NSGAIId,ZDT2,EP,12,0.13431773529929836
NSGAIId,ZDT2,EP,13,0.18792540244800457
NSGAIId,ZDT2,EP,14,0.4954674414046441
NSGAIId,ZDT2,EP,15,0.9560503064270924
NSGAIId,ZDT2,EP,16,0.015029283843995156
NSGAIId,ZDT2,EP,17,0.09961113390397092
NSGAIId,ZDT2,EP,18,0.09269013630062684
NSGAIId,ZDT2,EP,19,0.0113466097580327
NSGAIId,ZDT2,EP,20,0.9401396465001797
NSGAIId,ZDT2,EP,21,0.040756627872223256
NSGAIId,ZDT2,EP,22,0.9744511447523926
NSGAIId,ZDT2,EP,23,0.0512158372071887
NSGAIId,ZDT2,EP,24,0.9639266005125808
NSGAIId,ZDT3,EP,0,0.012411367664992623
NSGAIId,ZDT3,EP,1,0.009389255807883634
NSGAIId,ZDT3,EP,2,0.18734429303838784
NSGAIId,ZDT3,EP,3,0.007988935011233322
NSGAIId,ZDT3,EP,4,0.016757578079770963
NSGAIId,ZDT3,EP,5,0.17826412166715236
NSGAIId,ZDT3,EP,6,0.007447965622300323
NSGAIId,ZDT3,EP,7,0.0075173829017852745
NSGAIId,ZDT3,EP,8,0.009586070143683956
NSGAIId,ZDT3,EP,9,0.008674437948894262
NSGAIId,ZDT3,EP,10,0.007370399242248362
NSGAIId,ZDT3,EP,11,0.0070472431459166485
NSGAIId,ZDT3,EP,12,0.011547827509143904
NSGAIId,ZDT3,EP,13,0.007036216322733657
NSGAIId,ZDT3,EP,14,0.18769363873170564
NSGAIId,ZDT3,EP,15,0.17762469844713186
NSGAIId,ZDT3,EP,16,0.1863710410100492
NSGAIId,ZDT3,EP,17,0.18753343381542215
NSGAIId,ZDT3,EP,18,0.1866850306338998
NSGAIId,ZDT3,EP,19,0.008400859121765334
NSGAIId,ZDT3,EP,20,0.1860819130479192
NSGAIId,ZDT3,EP,21,0.006831077238642069
NSGAIId,ZDT3,EP,22,0.18599904474207418
NSGAIId,ZDT3,EP,23,0.00973429492713318
NSGAIId,ZDT3,EP,24,0.0061517525187569505
NSGAIId,ZDT4,EP,0,0.8109402459879178
NSGAIId,ZDT4,EP,1,0.7817619551897346
NSGAIId,ZDT4,EP,2,0.5767583305586828
NSGAIId,ZDT4,EP,3,1.1114617369375954
NSGAIId,ZDT4,EP,4,0.9559530857090212
NSGAIId,ZDT4,EP,5,0.6712475871710031
NSGAIId,ZDT4,EP,6,0.5279854329789219
NSGAIId,ZDT4,EP,7,0.5040318795408771
NSGAIId,ZDT4,EP,8,1.059377772602472
NSGAIId,ZDT4,EP,9,0.6718781349290883
NSGAIId,ZDT4,EP,10,0.5604582031561381
NSGAIId,ZDT4,EP,11,1.6194126894309142
NSGAIId,ZDT4,EP,12,1.1099255376057602
NSGAIId,ZDT4,EP,13,0.5033652485775546
NSGAIId,ZDT4,EP,14,1.9169413201534178
NSGAIId,ZDT4,EP,15,0.19179382799825026
NSGAIId,ZDT4,EP,16,0.6084138908949359
NSGAIId,ZDT4,EP,17,0.3672624157535585
NSGAIId,ZDT4,EP,18,0.417323922247725
NSGAIId,ZDT4,EP,19,0.24706042224614114
NSGAIId,ZDT4,EP,20,0.7629829728812663
NSGAIId,ZDT4,EP,21,0.9364928128059394
NSGAIId,ZDT4,EP,22,0.32518004934864597
NSGAIId,ZDT4,EP,23,0.4955316294019283
NSGAIId,ZDT4,EP,24,0.48481127880623703
NSGAIId,ZDT6,EP,0,0.01331749798634008
NSGAIId,ZDT6,EP,1,0.018360081387298832
NSGAIId,ZDT6,EP,2,0.012224552952241563
NSGAIId,ZDT6,EP,3,0.011570287307816507
NSGAIId,ZDT6,EP,4,0.014447974961365184
NSGAIId,ZDT6,EP,5,0.015280689990119667
NSGAIId,ZDT6,EP,6,0.01652821510453717
NSGAIId,ZDT6,EP,7,0.013382128018207928
NSGAIId,ZDT6,EP,8,0.015116034280819868
NSGAIId,ZDT6,EP,9,0.012540973041324621
NSGAIId,ZDT6,EP,10,0.013450263379907734
NSGAIId,ZDT6,EP,11,0.01156249966877232
NSGAIId,ZDT6,EP,12,0.013113191204827679
NSGAIId,ZDT6,EP,13,0.013811732459965809
NSGAIId,ZDT6,EP,14,0.0125271303424912
NSGAIId,ZDT6,EP,15,0.010902640480307646
NSGAIId,ZDT6,EP,16,0.01433196547422877
NSGAIId,ZDT6,EP,17,0.012724403914481708
NSGAIId,ZDT6,EP,18,0.017323722614447812
NSGAIId,ZDT6,EP,19,0.015340905966188756
NSGAIId,ZDT6,EP,20,0.011318997115600193
NSGAIId,ZDT6,EP,21,0.014854709248847575
NSGAIId,ZDT6,EP,22,0.011410526027602619
NSGAIId,ZDT6,EP,23,0.011819598627626604
NSGAIId,ZDT6,EP,24,0.016190127296264678
NSGAIIa,ZDT1,SP,0,0.4007235618910349
