0.13777777777777778,-0.47555555555555556,49.0
0.16444444444444445,-0.5466666666666666,27.0
0.10666666666666666,-0.4444444444444444,13.0
0.2088888888888889,-0.52,14.0
0.14222222222222222,-0.47555555555555556,8.0
0.20444444444444446,-0.5111111111111111,18.0
0.18222222222222223,-0.5022222222222222,12.0
0.14666666666666667,-0.5244444444444445,21.0
0.19555555555555557,-0.5288888888888889,21.0
0.16444444444444445,-0.49333333333333335,10.0
0.12444444444444444,-0.38222222222222224,8.0
0.14666666666666667,-0.41333333333333333,6.0
0.16,-0.48444444444444446,10.0
0.19555555555555557,-0.5066666666666667,7.0
0.1688888888888889,-0.4311111111111111,4.0
0.13333333333333333,-0.4444444444444444,7.0
0.1511111111111111,-0.5066666666666667,13.0
0.16444444444444445,-0.4666666666666667,6.0
0.15555555555555556,-0.43555555555555553,6.0
0.18222222222222223,-0.4622222222222222,4.0
0.13777777777777778,-0.4533333333333333,35.0
0.14666666666666667,-0.4577777777777778,7.0
0.1688888888888889,-0.4444444444444444,5.0
0.17777777777777778,-0.4888888888888889,6.0
0.17333333333333334,-0.48444444444444446,8.0
0.17777777777777778,-0.4533333333333333,5.0
0.17333333333333334,-0.4488888888888889,5.0
0.1688888888888889,-0.48444444444444446,9.0
0.19111111111111112,-0.4444444444444444,3.0
0.21777777777777776,-0.5244444444444445,6.0
0.23555555555555555,-0.4533333333333333,3.0
0.19555555555555557,-0.49333333333333335,5.0
