0.125,-0.325,1.0
0.10833333333333334,-0.3125,4.0
0.1,-0.29583333333333334,0.0
0.12916666666666665,-0.3333333333333333,3.0
0.1,-0.30833333333333335,2.0
0.075,-0.3,6.0
0.1125,-0.325,3.0
0.15833333333333333,-0.36666666666666664,6.0
0.08333333333333333,-0.3208333333333333,14.0
0.07083333333333333,-0.24166666666666667,3.0
0.0875,-0.225,0.0
0.13333333333333333,-0.3375,2.0
0.07916666666666666,-0.20833333333333334,1.0
0.15,-0.35833333333333334,4.0
0.11666666666666667,-0.31666666666666665,2.0
0.15416666666666667,-0.35833333333333334,1.0
0.09166666666666666,-0.3,2.0
0.1125,-0.3125,0.0
0.08333333333333333,-0.29583333333333334,3.0
0.09583333333333333,-0.325,7.0
0.1375,-0.32916666666666666,0.0
0.10416666666666667,-0.31666666666666665,6.0
0.125,-0.3208333333333333,0.0
0.10833333333333334,-0.3541666666666667,5.0
0.14166666666666666,-0.3375,1.0
0.09166666666666666,-0.2708333333333333,0.0
0.10416666666666667,-0.3,0.0
0.15416666666666667,-0.3375,0.0
